Int_ID,intersection_lat,intersection_long
1085,40.6017,-73.9904
1086,40.6017,-73.9508
1087,40.6017,-73.7467
1088,40.6018,-73.6644
1089,40.6019,-73.9499
1090,40.6019,-74.0023
1091,40.6019,-74.0938
1092,40.6019,-73.9714
1093,40.6019,-73.9938
1094,40.602,-73.949
1095,40.602,-73.7454
1096,40.602,-73.7654
1097,40.602,-73.9705
1098,40.602,-73.9986
1099,40.6021,-73.948
1100,40.6021,-73.7251
1101,40.6021,-73.9696
1102,40.6022,-73.9471
1103,40.6022,-73.9687
1104,40.6023,-73.9615
1105,40.6023,-73.7586
1106,40.6023,-73.7417
1107,40.6023,-73.7522
1108,40.6023,-73.759
1109,40.6023,-73.9677
1110,40.6023,-73.8202
1111,40.6024,-74.0126
1112,40.6024,-73.7595
1113,40.6024,-74.0881
1114,40.6024,-73.7677
1115,40.6024,-73.9946
1116,40.6024,-73.9666
1117,40.6025,-73.9993
1118,40.6025,-73.9665
1119,40.6025,-74.01
1120,40.6025,-73.9442
1121,40.6025,-73.9661
1122,40.6025,-73.9932
1123,40.6025,-73.7671
1124,40.6026,-73.9433
1125,40.6026,-74.0136
1126,40.6026,-73.9725
1127,40.6026,-73.965
1128,40.6026,-73.9864
1129,40.6027,-74.277
1130,40.6027,-74.1304
1131,40.6027,-73.7477
1132,40.6027,-74.0039
1133,40.6027,-73.9423
1134,40.6027,-73.9336
1135,40.6027,-73.7583
1136,40.6027,-73.7457
1137,40.6027,-74.0617
1138,40.6028,-73.9854
1139,40.6028,-73.9413
1140,40.6028,-74.0564
1141,40.6028,-73.7488
1142,40.6028,-73.7422
1143,40.6029,-73.963
1144,40.6029,-73.9892
1145,40.6029,-73.758
1146,40.6029,-73.9404
1147,40.603,-73.9395
1148,40.603,-73.9616
1149,40.6031,-73.7392
1150,40.6031,-73.9826
1151,40.6031,-73.7476
1152,40.6031,-74.0046
1153,40.6031,-73.9926
1154,40.6032,-73.9817
1155,40.6032,-73.9601
1156,40.6032,-73.9376
1157,40.6033,-73.7404
1158,40.6033,-73.9808
1159,40.6033,-74.1159
1160,40.6033,-73.9961
1161,40.6033,-73.9591
1162,40.6033,-73.7427
1163,40.6033,-73.9724
1164,40.6034,-73.9798
1165,40.6034,-73.9582
1166,40.6034,-73.7632
1167,40.6034,-73.9886
1168,40.6034,-74.0018
1169,40.6035,-74.009
1170,40.6035,-73.9573
1171,40.6035,-73.9788
1172,40.6035,-74.071
1173,40.6035,-73.9708
1174,40.6036,-73.7448
1175,40.6036,-74.0056
1176,40.6036,-73.9778
1177,40.6036,-74.1326
1178,40.6036,-73.992
1179,40.6037,-73.9554
1180,40.6037,-73.82
1181,40.6038,-73.7397
1182,40.6038,-73.9544
1183,40.6038,-73.7431
1184,40.6038,-74.0026
1185,40.6039,-74.0098
1186,40.6039,-74.1306
1187,40.6039,-73.9535
1188,40.604,-73.9881
1189,40.604,-73.7662
1190,40.604,-73.9523
1191,40.604,-74.1288
1192,40.604,-73.9866
1193,40.6041,-73.7412
1194,40.6041,-74.128
1195,40.6041,-73.9513
1196,40.6042,-73.9377
1197,40.6042,-74.017
1198,40.6042,-73.9722
1199,40.6042,-73.9915
1200,40.6042,-73.7435
1201,40.6042,-73.9503
1202,40.6043,-74.0034
1203,40.6043,-73.9731
1204,40.6043,-73.9732
1205,40.6043,-73.971
1206,40.6043,-74.0069
1207,40.6043,-73.9494
1208,40.6044,-73.974
1209,40.6044,-73.7408
1210,40.6044,-73.9742
1211,40.6044,-73.9949
1212,40.6044,-73.97
1213,40.6044,-73.9485
1214,40.6045,-74.142
1215,40.6045,-73.9134
1216,40.6045,-73.9633
1217,40.6045,-73.9875
1218,40.6045,-73.9691
1219,40.6045,-73.9475
1220,40.6046,-73.7535
1221,40.6046,-73.7418
1222,40.6046,-73.7494
1223,40.6046,-73.9983
1224,40.6046,-73.7636
1225,40.6046,-73.9761
1226,40.6047,-73.9682
1227,40.6047,-74.0042
1228,40.6047,-73.9465
1229,40.6047,-73.9617
1230,40.6047,-73.7691
1231,40.6047,-74.1378
1232,40.6048,-73.7511
1233,40.6048,-73.9456
1234,40.6048,-73.9671
1235,40.6048,-74.0076
1236,40.6048,-73.9909
1237,40.6048,-73.9771
1238,40.6048,-73.967
1239,40.6048,-74.2633
1240,40.6048,-73.9668
1241,40.6049,-73.7482
1242,40.6049,-73.9447
1243,40.6049,-73.7472
1244,40.6049,-73.9566
1245,40.605,-73.9654
1246,40.605,-73.7459
1247,40.605,-73.9438
1248,40.605,-73.7544
1249,40.605,-73.9557
1250,40.605,-73.9943
1251,40.605,-74.0736
1252,40.605,-73.9643
1253,40.6051,-73.999
1254,40.6051,-73.7473
1255,40.6051,-73.9428
1256,40.6051,-73.7349
1257,40.6051,-73.9868
1258,40.6051,-73.9644
1259,40.6052,-74.0963
1260,40.6052,-74.0124
1261,40.6052,-73.9634
1262,40.6052,-74.0084
1263,40.6052,-73.9625
1264,40.6053,-73.7518
1265,40.6053,-73.9626
1266,40.6053,-73.7416
1267,40.6053,-73.9903
1268,40.6053,-73.7553
1269,40.6054,-74.0762
1270,40.6054,-73.6648
1271,40.6055,-73.9607
1272,40.6055,-73.9831
1273,40.6055,-73.9292
1274,40.6056,-73.9937
1275,40.6056,-73.9672
1276,40.6056,-73.9146
1277,40.6056,-73.984
1278,40.6056,-73.9596
1279,40.6056,-73.9821
1280,40.6056,-73.7567
1281,40.6056,-74.0132
1282,40.6056,-73.7447
1283,40.6056,-74.0236
1284,40.6057,-74.1398
1285,40.6057,-73.9586
1286,40.6057,-73.9812
1287,40.6057,-73.985
1288,40.6057,-73.9667
1289,40.6057,-73.7409
1290,40.6058,-73.8188
1291,40.6058,-73.997
1292,40.6058,-73.9713
1293,40.6058,-73.9577
1294,40.6058,-73.7576
1295,40.6058,-73.7317
1296,40.6058,-73.9803
1297,40.6058,-74.1369
1298,40.6059,-74.0259
1299,40.6059,-73.7422
1300,40.6059,-74.0005
1301,40.6059,-73.9793
1302,40.606,-73.7352
1303,40.606,-74.3138
1304,40.606,-73.9284
1305,40.606,-73.9558
1306,40.606,-73.7207
1307,40.6061,-74.0734
1308,40.6061,-73.9109
1309,40.6061,-73.9549
1310,40.6061,-73.9931
1311,40.6061,-73.9657
1312,40.6061,-73.7443
1313,40.6061,-73.9774
1314,40.6062,-73.94
1315,40.6062,-74.01
1316,40.6062,-73.9539
1317,40.6062,-73.8166
1318,40.6063,-73.9764
1319,40.6063,-73.9237
1320,40.6064,-73.9527
1321,40.6064,-73.7547
1322,40.6064,-74.0012
1323,40.6064,-74.0147
1324,40.6064,-73.9891
1325,40.6065,-73.9746
1326,40.6065,-73.761
1327,40.6065,-73.9517
1328,40.6065,-73.7429
1329,40.6065,-73.9277
1330,40.6065,-73.745
1331,40.6065,-73.9998
1332,40.6066,-74.0291
1333,40.6066,-73.9736
1334,40.6067,-73.9159
1335,40.6067,-73.9498
1336,40.6067,-73.9925
1337,40.6067,-73.9115
1338,40.6067,-73.7639
1339,40.6068,-73.7642
1340,40.6068,-73.9637
1341,40.6068,-73.9489
1342,40.6068,-73.9715
1343,40.6068,-73.7289
1344,40.6069,-73.9055
1345,40.6069,-73.9479
1346,40.6069,-73.9035
1347,40.6069,-73.9705
1348,40.6069,-73.7474
1349,40.607,-73.7435
1350,40.607,-73.927
1351,40.607,-73.7673
1352,40.607,-74.0636
1353,40.607,-73.947
1354,40.607,-73.9696
1355,40.607,-73.768
1356,40.607,-73.9629
1357,40.6071,-73.7688
1358,40.6071,-73.7464
1359,40.6071,-73.9993
1360,40.6071,-73.9686
1361,40.6071,-74.0116
1362,40.6072,-73.931
1363,40.6072,-73.9451
1364,40.6072,-73.9121
1365,40.6072,-73.9198
1366,40.6072,-73.9675
1367,40.6072,-73.9919
1368,40.6072,-73.9675
1369,40.6073,-74.0026
1370,40.6073,-73.7431
1371,40.6073,-74.0665
1372,40.6073,-73.9442
1373,40.6073,-73.967
1374,40.6073,-73.7514
1375,40.6073,-74.0254
1376,40.6074,-73.9863
1377,40.6074,-73.909
1378,40.6074,-74.0288
1379,40.6074,-74.0074
1380,40.6074,-74.0788
1381,40.6074,-73.9953
1382,40.6075,-73.9422
1383,40.6075,-73.9648
1384,40.6075,-73.7364
1385,40.6076,-73.9844
1386,40.6076,-73.7677
1387,40.6076,-74.0123
1388,40.6076,-73.7465
1389,40.6076,-73.9639
1390,40.6076,-73.762
1391,40.6077,-73.9987
1392,40.6077,-73.9835
1393,40.6077,-73.7294
1394,40.6077,-73.9609
1395,40.6077,-74.0034
1396,40.6078,-73.9127
1397,40.6078,-73.9826
1398,40.6078,-73.8192
1399,40.6078,-73.962
1400,40.6079,-74.0262
1401,40.6079,-73.9816
1402,40.6079,-73.9255
1403,40.6079,-73.7487
1404,40.6079,-74.0083
1405,40.6079,-73.9085
1406,40.6079,-74.0696
1407,40.6079,-73.7381
1408,40.608,-73.9024
1409,40.608,-74.0308
1410,40.608,-73.9807
1411,40.608,-73.9947
1412,40.608,-74.013
1413,40.608,-73.96
1414,40.6081,-73.7437
1415,40.6081,-73.9797
1416,40.6081,-73.9295
1417,40.6081,-73.7541
1418,40.6081,-73.764
1419,40.6082,-73.9873
1420,40.6082,-73.9787
1421,40.6082,-73.9207
1422,40.6082,-73.9981
1423,40.6082,-73.7416
1424,40.6082,-74.0672
1425,40.6083,-74.0946
1426,40.6083,-73.9698
1427,40.6083,-73.9778
1428,40.6083,-73.9133
1429,40.6083,-74.0013
1430,40.6084,-73.9908
1431,40.6084,-73.7467
1432,40.6084,-73.9573
1433,40.6084,-74.0091
1434,40.6084,-73.9592
1435,40.6084,-73.9768
1436,40.6085,-74.0638
1437,40.6085,-73.9563
1438,40.6085,-74.0138
1439,40.6085,-73.9079
1440,40.6085,-73.9759
1441,40.6085,-73.7457
1442,40.6086,-73.9553
1443,40.6086,-73.9288
1444,40.6086,-73.7449
1445,40.6086,-73.9031
1446,40.6087,-74.0828
1447,40.6087,-73.9544
1448,40.6087,-73.7477
1449,40.6087,-73.7476
1450,40.6087,-73.9583
1451,40.6087,-74.0035
1452,40.6088,-73.7678
1453,40.6088,-73.75
1454,40.6088,-73.9975
1455,40.6088,-73.91
1456,40.6088,-73.9328
1457,40.6088,-73.7255
1458,40.6088,-73.9532
1459,40.6088,-74.0098
1460,40.6088,-73.7651
1461,40.6089,-74.0727
1462,40.6089,-74.0007
1463,40.6089,-73.904
1464,40.6089,-74.0145
1465,40.6089,-74.1452
1466,40.6089,-74.1273
1467,40.6089,-73.9719
1468,40.609,-73.9123
1469,40.609,-73.7397
1470,40.609,-73.9512
1471,40.6091,-73.9709
1472,40.6091,-73.9281
1473,40.6091,-73.7434
1474,40.6091,-73.7468
1475,40.6091,-73.9048
1476,40.6091,-73.9503
1477,40.6091,-73.7684
1478,40.6092,-74.0042
1479,40.6092,-74.0802
1480,40.6092,-73.9107
1481,40.6092,-73.9494
1482,40.6092,-73.9408
1483,40.6092,-74.0626
1484,40.6092,-73.7308
1485,40.6093,-73.969
1486,40.6093,-73.9234
1487,40.6093,-74.0105
1488,40.6093,-73.9321
1489,40.6093,-73.7374
1490,40.6093,-74.0676
1491,40.6093,-73.9484
1492,40.6094,-73.7684
1493,40.6094,-73.9679
1494,40.6094,-73.9679
1495,40.6094,-74
1496,40.6094,-73.7462
1497,40.6094,-73.9474
1498,40.6095,-73.9896
1499,40.6095,-73.936
1500,40.6095,-73.7368
1501,40.6095,-73.9465
1502,40.6096,-73.7317
1503,40.6096,-74.0065
1504,40.6096,-73.7489
1505,40.6096,-73.9456
1506,40.6096,-73.7598
1507,40.6097,-73.9857
1508,40.6097,-73.9401
1509,40.6097,-74.0798
1510,40.6097,-73.9071
1511,40.6098,-73.7283
1512,40.6098,-73.9643
1513,40.6098,-73.9225
1514,40.6098,-73.7214
1515,40.6099,-73.9137
1516,40.6099,-73.9634
1517,40.6099,-73.9963
1518,40.61,-73.9995
1519,40.61,-74.0034
1520,40.61,-73.908
1521,40.61,-73.9624
1522,40.61,-73.9854
1523,40.6101,-74.0691
1524,40.6101,-73.9614
1525,40.6101,-73.9889
1526,40.6101,-73.7191
1527,40.6102,-74.1576
1528,40.6102,-74.0246
1529,40.6102,-73.9393
1530,40.6102,-73.9604
1531,40.6102,-73.9437
1532,40.6102,-73.9089
1533,40.6102,-73.9218
1534,40.6103,-73.7675
1535,40.6103,-73.9547
1536,40.6103,-73.7478
1537,40.6103,-73.9595
1538,40.6103,-73.7441
1539,40.6103,-73.983
1540,40.6103,-73.9109
1541,40.6104,-73.7289
1542,40.6104,-73.9586
1543,40.6104,-73.985
1544,40.6104,-73.9821
1545,40.6104,-73.7361
1546,40.6104,-73.9346
1547,40.6104,-73.9259
1548,40.6105,-74.029
1549,40.6105,-73.9812
1550,40.6105,-73.7694
1551,40.6106,-73.9567
1552,40.6106,-73.9802
1553,40.6107,-73.9535
1554,40.6107,-74.0067
1555,40.6107,-73.9211
1556,40.6107,-73.9557
1557,40.6107,-73.9438
1558,40.6107,-73.727
1559,40.6107,-73.9792
1560,40.6107,-74.0637
1561,40.6108,-73.9764
1562,40.6108,-73.9548
1563,40.6108,-73.9783
1564,40.6108,-73.9918
1565,40.6109,-73.7428
1566,40.6109,-73.9339
1567,40.6109,-73.9252
1568,40.611,-73.9536
1569,40.611,-73.9526
1570,40.611,-73.9844
1571,40.611,-74.0135
1572,40.611,-74.0899
1573,40.6111,-73.9983
1574,40.6111,-74.0608
1575,40.6111,-73.9526
1576,40.6111,-73.9516
1577,40.6111,-73.9379
1578,40.6111,-73.7485
1579,40.6112,-74.0326
1580,40.6112,-73.9292
1581,40.6112,-73.7388
1582,40.6112,-73.9841
1583,40.6112,-74.1511
1584,40.6112,-73.9878
1585,40.6113,-73.9745
1586,40.6113,-73.7221
1587,40.6113,-73.9507
1588,40.6113,-73.742
1589,40.6113,-73.726
1590,40.6113,-73.9517
1591,40.6113,-73.9419
1592,40.6113,-74.006
1593,40.6113,-73.7365
1594,40.6113,-74.0349
1595,40.6113,-73.9331
1596,40.6114,-73.9735
1597,40.6114,-73.9498
1598,40.6114,-73.9231
1599,40.6114,-74.0331
1600,40.6114,-73.9911
1601,40.6115,-73.9488
1602,40.6115,-73.9724
1603,40.6116,-73.9838
1604,40.6116,-73.9479
1605,40.6116,-73.7413
1606,40.6116,-73.9746
1607,40.6116,-73.9285
1608,40.6116,-73.9129
1609,40.6116,-73.9977
1610,40.6116,-73.7176
1611,40.6117,-73.9469
1612,40.6117,-74.1675
1613,40.6117,-73.9705
1614,40.6117,-73.7336
1615,40.6118,-73.9764
1616,40.6118,-73.9086
1617,40.6118,-73.946
1618,40.6118,-73.9872
1619,40.6118,-74.0055
1620,40.6118,-73.9076
1621,40.6118,-73.9066
1622,40.6118,-73.9695
1623,40.6118,-74.0011
1624,40.6119,-74.0103
1625,40.6119,-73.9451
1626,40.6119,-74.094
1627,40.6119,-73.9237
1628,40.6119,-73.7268
1629,40.6119,-73.9684
1630,40.6119,-73.9683
1631,40.612,-73.9679
1632,40.612,-73.7517
1633,40.612,-74.0343
1634,40.6121,-73.9364
1635,40.6121,-73.9668
1636,40.6121,-73.919
1637,40.6122,-73.994
1638,40.6122,-74.1757
1639,40.6122,-73.9232
1640,40.6122,-73.9972
1641,40.6122,-73.9657
1642,40.6123,-73.767
1643,40.6123,-74.0341
1644,40.6123,-73.733
1645,40.6123,-73.9758
1646,40.6123,-73.7367
1647,40.6123,-73.9648
1648,40.6124,-74.0049
1649,40.6124,-73.923
1650,40.6124,-73.7236
1651,40.6124,-74.1113
1652,40.6124,-73.9639
1653,40.6124,-73.7307
1654,40.6125,-74.0693
1655,40.6125,-73.95
1656,40.6125,-73.7255
1657,40.6125,-74.0314
1658,40.6125,-73.9067
1659,40.6125,-73.927
1660,40.6125,-73.9629
1661,40.6126,-74.0361
1662,40.6126,-73.99
1663,40.6126,-73.742
1664,40.6126,-74.0008
1665,40.6126,-73.9748
1666,40.6127,-73.9619
1667,40.6127,-73.7663
1668,40.6127,-74.0117
1669,40.6128,-73.9609
1670,40.6128,-73.7386
1671,40.6128,-73.9966
1672,40.6128,-73.931
1673,40.6128,-73.9223
1674,40.6128,-74.0336
1675,40.6129,-74.0281
1676,40.6129,-73.96
1677,40.6129,-73.7216
1678,40.6129,-73.9752
1679,40.6129,-74.0264
1680,40.6129,-73.986
1681,40.6129,-74.0935
1682,40.6129,-73.7162
1683,40.6129,-73.9727
1684,40.6129,-73.9491
1685,40.6129,-73.7272
1686,40.613,-73.9591
1687,40.613,-73.4162
1688,40.6131,-73.9582
1689,40.6131,-73.9262
1690,40.6131,-73.9786
1691,40.6131,-74.0357
1692,40.6131,-74.0309
1693,40.6131,-73.9894
1694,40.6131,-74.0077
1695,40.6132,-73.9572
1696,40.6132,-73.7195
1697,40.6132,-73.9243
1698,40.6132,-73.9491
1699,40.6132,-73.7681
1700,40.6132,-74.0274
1701,40.6132,-73.9233
1702,40.6132,-73.982
1703,40.6133,-73.9562
1704,40.6133,-73.9717
1705,40.6133,-73.9014
1706,40.6133,-73.9215
1707,40.6133,-73.9224
1708,40.6133,-73.7374
1709,40.6133,-73.9928
1710,40.6133,-73.9214
1711,40.6134,-73.9553
1712,40.6134,-73.996
1713,40.6134,-74.0332
1714,40.6134,-73.9443
1715,40.6135,-73.9855
1716,40.6135,-74.0038
1717,40.6135,-73.9342
1718,40.6135,-73.954
1719,40.6135,-73.9482
1720,40.6136,-73.7147
1721,40.6136,-73.953
1722,40.6136,-73.7674
1723,40.6137,-73.978
1724,40.6137,-73.975
1725,40.6137,-74.0354
1726,40.6137,-73.9888
1727,40.6137,-73.9119
1728,40.6137,-73.7335
1729,40.6137,-73.9383
1730,40.6138,-73.7223
1731,40.6138,-73.732
1732,40.6138,-74.037
1733,40.6138,-73.7363
1734,40.6138,-73.9512
1735,40.6139,-73.9699
1736,40.6139,-73.9503
1737,40.6139,-74.0302
1738,40.6139,-73.9422
1739,40.614,-74.0326
1740,40.614,-73.9274
1741,40.614,-73.9493
1742,40.6141,-74.0862
1743,40.6141,-74.0139
1744,40.6141,-73.7592
1745,40.6141,-73.9483
1746,40.6142,-73.9729
1747,40.6142,-73.9375
1748,40.6142,-73.9289
1749,40.6142,-73.9476
1750,40.6142,-73.9474
1751,40.6142,-73.9201
1752,40.6142,-73.9
1753,40.6142,-73.999
1754,40.6142,-73.9882
1755,40.6143,-73.9719
1756,40.6143,-73.9689
1757,40.6143,-74.1464
1758,40.6143,-74.0349
1759,40.6143,-73.9513
1760,40.6143,-73.9474
1761,40.6143,-73.7252
1762,40.6143,-73.9113
1763,40.6144,-74.091
1764,40.6144,-73.971
1765,40.6144,-74.0789
1766,40.6144,-73.9415
1767,40.6144,-74.0998
1768,40.6144,-73.9808
1769,40.6145,-73.7312
1770,40.6145,-73.9154
1771,40.6145,-73.97
1772,40.6145,-73.9027
1773,40.6146,-73.9504
1774,40.6146,-73.9843
1775,40.6146,-73.9689
1776,40.6146,-73.9245
1777,40.6147,-73.9684
1778,40.6147,-73.9465
1779,40.6147,-73.9281
1780,40.6147,-73.9752
1781,40.6147,-74.032
1782,40.6148,-73.9673
1783,40.6148,-73.9106
1784,40.6148,-74.006
1785,40.6148,-73.9446
1786,40.6148,-74.0319
1787,40.6148,-74.0294
1788,40.6148,-74.1584
1789,40.6149,-74.0346
1790,40.6149,-73.9673
1791,40.6149,-73.9408
1792,40.6149,-73.9321
1793,40.6149,-73.7214
1794,40.6149,-73.9662
1795,40.6149,-73.9466
1796,40.6149,-74.0345
1797,40.615,-73.9284
1798,40.615,-73.9653
1799,40.615,-73.7306
1800,40.615,-73.9802
1801,40.615,-73.991
1802,40.615,-73.7189
1803,40.6151,-74.0357
1804,40.6151,-73.9644
1805,40.6151,-73.9361
1806,40.6151,-73.7237
1807,40.6151,-73.9942
1808,40.6152,-74.002
1809,40.6152,-74.024
1810,40.6152,-73.9186
1811,40.6152,-74.0377
1812,40.6152,-73.9837
1813,40.6152,-74.1026
1814,40.6152,-73.7339
1815,40.6152,-73.9634
1816,40.6152,-74.0127
1817,40.6152,-73.9663
1818,40.6152,-73.9099
1819,40.6153,-74.0331
1820,40.6153,-73.9624
1821,40.6153,-74.0315
1822,40.6153,-73.9401
1823,40.6153,-73.7543
1824,40.6154,-73.9871
1825,40.6154,-74.0161
1826,40.6155,-74.0926
1827,40.6156,-73.9796
1828,40.6156,-74.0088
1829,40.6156,-73.7298
1830,40.6156,-73.9596
1831,40.6156,-74.0287
1832,40.6156,-74.0248
1833,40.6156,-73.9053
1834,40.6157,-73.9937
1835,40.6157,-73.9091
1836,40.6157,-74.0312
1837,40.6157,-73.9587
1838,40.6158,-73.9999
1839,40.6158,-73.983
1840,40.6158,-73.9394
1841,40.6158,-74.0342
1842,40.6158,-73.9577
1843,40.6159,-73.7521
1844,40.6159,-74.038
1845,40.6159,-74.1424
1846,40.6159,-73.729
1847,40.6159,-73.9295
1848,40.6159,-74.0341
1849,40.6159,-73.9865
1850,40.6159,-74.0048
1851,40.6159,-73.9567
1852,40.6159,-74.1634
1853,40.616,-74.0311
1854,40.616,-74.0155
1855,40.616,-73.9558
1856,40.616,-73.9346
1857,40.6161,-74.0296
1858,40.6161,-74.0257
1859,40.6161,-73.7283
1860,40.6161,-73.979
1861,40.6161,-73.9899
1862,40.6162,-74.0354
1863,40.6162,-73.9386
1864,40.6163,-73.9931
1865,40.6163,-73.8985
1866,40.6163,-73.9299
1867,40.6163,-73.7188
1868,40.6163,-74.0008
1869,40.6163,-73.8998
1870,40.6164,-73.9526
1871,40.6164,-73.9124
1872,40.6164,-74.1035
1873,40.6165,-73.7425
1874,40.6165,-73.9517
1875,40.6165,-74.0384
1876,40.6165,-74.0305
1877,40.6165,-74.0267
1878,40.6165,-73.9734
1879,40.6165,-74.0943
1880,40.6166,-73.9276
1881,40.6166,-73.9165
1882,40.6166,-74.0149
1883,40.6166,-74.0827
1884,40.6166,-73.9508
1885,40.6166,-73.7226
1886,40.6166,-74.0763
1887,40.6166,-73.9266
1888,40.6166,-73.727
1889,40.6166,-73.9997
1890,40.6166,-73.9439
1891,40.6167,-73.9723
1892,40.6167,-74.0357
1893,40.6167,-73.9893
1894,40.6167,-73.9498
1895,40.6167,-74.0076
1896,40.6167,-74.0308
1897,40.6167,-73.9247
1898,40.6168,-73.9714
1899,40.6168,-73.9379
1900,40.6168,-73.9488
1901,40.6168,-73.8991
1902,40.6168,-73.944
1903,40.6168,-73.9925
1904,40.6169,-73.9117
1905,40.6169,-73.9705
1906,40.6169,-73.9547
1907,40.6169,-73.9479
1908,40.6169,-73.9306
1909,40.6169,-74.0275
1910,40.6169,-74.0237
1911,40.617,-73.7466
1912,40.617,-73.9694
1913,40.617,-73.9693
1914,40.617,-73.9691
1915,40.617,-73.9199
1916,40.617,-73.7203
1917,40.617,-74.0037
1918,40.617,-73.7307
1919,40.6171,-74.0359
1920,40.6171,-73.9157
1921,40.6171,-73.919
1922,40.6171,-73.9461
1923,40.6171,-73.996
1924,40.6172,-73.9678
1925,40.6172,-73.7255
1926,40.6172,-74.0388
1927,40.6172,-73.9618
1928,40.6172,-74.0319
1929,40.6172,-73.9779
1930,40.6172,-73.9451
1931,40.6172,-74.0336
1932,40.6173,-74.007
1933,40.6173,-73.7229
1934,40.6173,-73.9667
1935,40.6173,-74.0817
1936,40.6173,-73.8984
1937,40.6173,-73.9441
1938,40.6174,-73.9657
1939,40.6174,-73.9435
1940,40.6174,-74.0246
1941,40.6174,-73.9919
1942,40.6174,-73.959
1943,40.6174,-74.0323
1944,40.6174,-73.9325
1945,40.6174,-74.0284
1946,40.6175,-73.9648
1947,40.6175,-73.9609
1948,40.6175,-73.7176
1949,40.6175,-73.7188
1950,40.6176,-73.9414
1951,40.6176,-74.0218
1952,40.6177,-73.9413
1953,40.6177,-73.9365
1954,40.6177,-73.9846
1955,40.6177,-74.1343
1956,40.6177,-73.9063
1957,40.6178,-73.7241
1958,40.6178,-74.0064
1959,40.6178,-73.9915
1960,40.6178,-74.0255
1961,40.6179,-74.0392
1962,40.6179,-73.9432
1963,40.6179,-73.9561
1964,40.6179,-74.0293
1965,40.6179,-74.1557
1966,40.6179,-73.9405
1967,40.6179,-73.9317
1968,40.6179,-74.0333
1969,40.618,-73.9017
1970,40.618,-73.9914
1971,40.618,-74.0365
1972,40.618,-73.9639
1973,40.618,-73.7123
1974,40.618,-74.1013
1975,40.618,-74.0098
1976,40.618,-73.9142
1977,40.618,-73.7528
1978,40.6181,-73.9807
1979,40.6181,-74.0227
1980,40.6181,-73.921
1981,40.6181,-73.7515
1982,40.6181,-73.9357
1983,40.6182,-73.7289
1984,40.6182,-73.9993
1985,40.6182,-74.0213
1986,40.6182,-73.9056
1987,40.6182,-73.9841
1988,40.6182,-74.0024
1989,40.6183,-74.0264
1990,40.6183,-74.1682
1991,40.6183,-74.1052
1992,40.6183,-74.165
1993,40.6183,-74.0302
1994,40.6184,-73.9568
1995,40.6184,-73.922
1996,40.6184,-73.9424
1997,40.6184,-73.9397
1998,40.6184,-73.7284
1999,40.6184,-73.9562
2000,40.6184,-73.7206
2001,40.6184,-74.1552
2002,40.6184,-73.9009
2003,40.6184,-73.7384
2004,40.6185,-73.7388
2005,40.6185,-74.0396
2006,40.6185,-73.9908
2007,40.6185,-73.9182
2008,40.6185,-74.0236
2009,40.6186,-73.955
2010,40.6186,-73.935
2011,40.6186,-73.9801
2012,40.6186,-74.033
2013,40.6186,-74.0682
2014,40.6187,-73.9317
2015,40.6187,-73.7188
2016,40.6187,-73.954
2017,40.6187,-73.7224
2018,40.6187,-74.0273
2019,40.6187,-73.9573
2020,40.6188,-73.9531
2021,40.6188,-73.9943
2022,40.6188,-74.0126
2023,40.6188,-73.9835
2024,40.6188,-73.9288
2025,40.6189,-73.939
2026,40.6189,-73.9521
2027,40.6189,-73.9279
2028,40.6189,-73.9162
2029,40.6189,-74.022
2030,40.6189,-73.999
2031,40.6189,-73.9001
2032,40.619,-73.9512
2033,40.619,-74.016
2034,40.6191,-73.9343
2035,40.6191,-73.9249
2036,40.6191,-73.7495
2037,40.6191,-73.9503
2038,40.6191,-74.1297
2039,40.6191,-73.9042
2040,40.6191,-73.9902
2041,40.6191,-73.924
2042,40.6192,-74.0298
2043,40.6192,-73.9979
2044,40.6192,-73.9939
2045,40.6192,-74.04
2046,40.6192,-73.9493
2047,40.6192,-73.9795
2048,40.6192,-73.7215
2049,40.6192,-73.7445
2050,40.6192,-73.9709
2051,40.6192,-73.9221
2052,40.6193,-74.0209
2053,40.6193,-74.0357
2054,40.6193,-73.9484
2055,40.6193,-73.9416
2056,40.6193,-74.0373
2057,40.6193,-74.0328
2058,40.6193,-73.9383
2059,40.6194,-74.012
2060,40.6194,-74.0012
2061,40.6194,-73.9698
2062,40.6194,-73.9201
2063,40.6194,-73.9697
2064,40.6194,-73.9829
2065,40.6194,-74.0254
2066,40.6195,-73.7428
2067,40.6195,-73.9465
2068,40.6195,-73.9682
2069,40.6196,-73.9863
2070,40.6196,-73.9169
2071,40.6196,-74.0046
2072,40.6196,-74.0326
2073,40.6196,-73.9455
2074,40.6197,-74.0946
2075,40.6197,-73.9671
2076,40.6197,-73.7209
2077,40.6197,-74.0375
2078,40.6197,-73.9146
2079,40.6197,-73.9973
2080,40.6197,-73.9445
2081,40.6197,-73.9896
2082,40.6198,-73.7497
2083,40.6198,-73.9789
2084,40.6198,-73.9662
2085,40.6198,-74.0187
2086,40.6198,-73.9436
2087,40.6198,-74.0296
2088,40.6199,-74.0263
2089,40.6199,-73.9653
2090,40.6199,-73.7263
2091,40.6199,-73.9114
2092,40.6199,-73.9931
2093,40.6199,-73.9427
2094,40.62,-74.0377
2095,40.62,-74.0354
2096,40.62,-74.0325
2097,40.6201,-73.9633
